data=ml-100k
uid=344   rank_sort=[('168', 54.09393540939347), ('56', 49.68117564958153), ('423', 43.51866112932985), ('82', 31.191814987618066), ('282', 22.7959818612552), ('300', 22.238311317195524), ('238', 20.610646959833343), ('135', 20.398131533770453), ('170', 17.442943673811), ('161', 14.692348135203414)]
uid=5704   rank_sort=[('608', 37.8184778522229), ('898', 29.10588860459702), ('593', 25.167067055268994), ('357', 21.61755714383253), ('1784', 20.579211735612507), ('1923', 20.198379763453858), ('905', 19.889639378028917), ('2918', 16.451829566475777), ('1393', 15.484847669924008), ('1', 15.301133816798963)]
uid=5705   rank_sort=[('1196', 38.35025098698596), ('1270', 33.45641493263673), ('597', 31.386977483440866), ('2174', 27.126907114388914), ('2916', 25.754375251256814), ('2858', 25.404818598037394), ('296', 24.466114688302948), ('318', 23.872640355597106), ('1784', 22.991929998178527), ('1923', 22.61781492545051)]
uid=5706   rank_sort=[('2916', 49.638146442847614), ('318', 38.85951952527116), ('1527', 37.42333947088521), ('260', 37.344897149437266), ('1240', 35.16099300686426), ('1213', 25.504713951022502), ('1704', 23.88496697497427), ('377', 23.50535526246207), ('1291', 21.468586286085124), ('39', 20.990486022147394)]
uid=5707   rank_sort=[('296', 33.6755689641584), ('1580', 30.966971835106005), ('608', 30.764044906326273), ('318', 27.319061811730766), ('2997', 25.646697255930157), ('589', 24.466718049733068), ('377', 23.48393414530699), ('1393', 22.18213909672652), ('2396', 22.163658512151052), ('357', 21.618986720744314)]
uid=5700   rank_sort=[('593', 23.79723850050635), ('1265', 20.489834229346805), ('608', 19.064195724280196), ('1784', 16.643405418399187), ('1704', 11.913418249432775), ('2571', 11.797635735521759), ('50', 10.684518572672461), ('1', 10.678113559877763), ('1923', 9.818595165720158), ('527', 9.78469169050547)]
uid=5701   rank_sort=[('2571', 72.46843029042827), ('1270', 39.42038892902493), ('1022', 32.78932751756991), ('594', 30.131153712702854), ('592', 27.234714485355727), ('1527', 24.680429704743084), ('296', 21.824843169834146), ('588', 19.720663416241), ('2985', 18.533321349462746), ('2406', 18.312390710660317)]
uid=5702   rank_sort=[('608', 45.77739342965571), ('296', 39.94734202432428), ('318', 29.450603466325127), ('2997', 23.18192337730001), ('1213', 22.235459267514464), ('1196', 20.985809041330107), ('1265', 19.448194559420177), ('1022', 18.70269306228503), ('2571', 18.62550161025284), ('588', 17.859569500202095)]
uid=5703   rank_sort=[('3681', 19.813484799522058), ('2921', 19.17649305155703), ('930', 18.496909592112416), ('2922', 18.214170501917916), ('1196', 16.148429124954248), ('1350', 15.04752652919316), ('260', 13.57699456257706), ('1240', 13.266452884246835), ('1321', 11.830703259450189), ('904', 11.29745813778704)]
uid=3314   rank_sort=[('2134', 50.5196171065621), ('2470', 32.24277062461394), ('1580', 28.905439189590425), ('2762', 26.075222864622823), ('2021', 23.420966187960197), ('2959', 22.264670967903317), ('1028', 20.958293309319735), ('296', 20.763589248019812), ('1213', 20.474673829338293), ('1617', 18.38078915361325)]
uid=1434   rank_sort=[('2916', 31.36071558552146), ('2571', 29.11146075389572), ('316', 26.11977674439776), ('589', 24.670962997705985), ('1552', 24.153966564848677), ('733', 19.023460424833207), ('380', 18.963761877225863), ('1517', 17.852721382166504), ('597', 17.4263588997768), ('1370', 16.971213775568387)]
uid=1435   rank_sort=[('3897', 15.746037955296332), ('3317', 11.033426145788198), ('3893', 9.530724124536807), ('3863', 8.95855143733792), ('296', 8.910991107931507), ('608', 8.784482108845356), ('3578', 7.82145086874019), ('2997', 6.487119128098542), ('3510', 6.225242524817341), ('1240', 6.075383640512771)]
uid=1432   rank_sort=[('2858', 20.521760233573424), ('1196', 20.104455287385306), ('608', 16.94380638081829), ('2571', 15.186385014989712), ('1240', 13.450642456963218), ('260', 13.414333160805176), ('296', 9.925299699788422), ('223', 9.449911257231706), ('1200', 9.345760594064746), ('2395', 9.147179250383228)]
uid=2463   rank_sort=[('260', 36.06079914640139), ('2571', 29.10958458221755), ('1270', 22.767677241827833), ('2640', 19.838276719996887), ('2916', 18.067966447082156), ('1214', 15.809278573196803), ('1580', 15.170285847787563), ('2028', 13.543065761213196), ('2174', 10.783039888512757), ('296', 10.710858178529003)]
uid=5357   rank_sort=[('2706', 32.03222655497356), ('2997', 23.022629237212183), ('608', 21.508480947906268), ('2502', 17.184779325903154), ('318', 16.909477525834767), ('2395', 15.37607829257172), ('2599', 14.738613492492302), ('2770', 11.511151828648487), ('2571', 11.255773119742978), ('1617', 10.46814045600827)]
uid=5356   rank_sort=[('1321', 12.19976263805313), ('1200', 10.253019034298745), ('1240', 9.861672579963592), ('1982', 9.60085847493862), ('1347', 9.05476473476038), ('858', 7.083037202379714), ('3018', 6.176173995763669), ('589', 6.075505079525912), ('2657', 6.046284821310822), ('2654', 5.972647777211347)]
uid=1052   rank_sort=[('1252', 20.22351325285258), ('905', 14.04230502364134), ('2186', 13.648446734096485), ('1225', 13.176906732397143), ('913', 13.133989333022258), ('318', 12.918507617316775), ('593', 11.02798710245824), ('951', 10.646972828755523), ('296', 10.435411368690298), ('904', 10.393517149336551)]
uid=2469   rank_sort=[('1196', 53.369176463601846), ('2571', 31.352478071590642), ('1210', 20.8014935497951), ('2762', 19.358923054911035), ('2858', 19.31967259834263), ('2916', 16.951198607323068), ('608', 15.326325288547816), ('1291', 14.904444411643178), ('1270', 14.590541560016392), ('3527', 13.511012320099974)]
uid=1430   rank_sort=[('593', 39.791179821223395), ('260', 38.692535637320226), ('3253', 37.43427694793818), ('2918', 25.961287384688), ('1210', 24.35844556522907), ('527', 23.59426372362483), ('2916', 22.936055671548772), ('2396', 19.09833902542614), ('541', 17.97267371222706), ('1198', 17.85967034791379)]
uid=5354   rank_sort=[('1610', 29.71470259167308), ('165', 18.71949695275985), ('589', 14.995567669931635), ('2353', 14.594297784264997), ('480', 14.338990797581168), ('780', 13.500338647335692), ('1240', 12.81050864832501), ('1527', 11.595570455983179), ('1196', 10.961621086748448), ('736', 10.926773572510204)]
uid=1054   rank_sort=[('2916', 34.974314659114526), ('1265', 26.44313230752768), ('231', 24.372105542503277), ('1196', 22.482706197272826), ('316', 21.311055408103215), ('1917', 20.024530602656302), ('260', 19.94038662029707), ('500', 19.933837376936232), ('1485', 19.60894307720772), ('733', 19.27249682024563)]
uid=1055   rank_sort=[('223', 26.21178199526471), ('1270', 18.036829798207606), ('608', 17.95753804385938), ('296', 14.867432119972444), ('2700', 14.489733266293111), ('318', 13.772257027455552), ('2710', 12.933517992188001), ('2571', 12.399826054114454), ('1079', 12.169693992633785), ('1394', 11.722523424742839)]
uid=1056   rank_sort=[('1196', 23.42961845580143), ('2571', 20.1339268606755), ('1580', 19.30300658375848), ('1976', 18.417860876398883), ('1980', 17.835675840398974), ('260', 17.519015921314587), ('1986', 16.683416426639052), ('2916', 15.999228809385908), ('1200', 15.01252188494188), ('1985', 14.349613832886611)]
uid=1057   rank_sort=[('1527', 39.00292361621243), ('1214', 35.0088116357352), ('1375', 31.09684821224878), ('2087', 28.92585245715562), ('780', 28.640254815141304), ('608', 25.924434136270147), ('3527', 23.16314512247466), ('1032', 22.56319392060402), ('296', 22.13830490343395), ('1371', 18.954518001884864)]
uid=1431   rank_sort=[('1196', 14.018651001163681), ('260', 11.563992485050916), ('608', 10.59528507436325), ('1580', 9.713363077790794), ('2571', 8.836546598677657), ('1240', 8.337146551800778), ('1198', 7.305912531374795), ('1270', 7.234140029927781), ('2028', 7.1537399153376136), ('2918', 6.657060748057912)]
uid=5329   rank_sort=[('1240', 77.5461602956459), ('2918', 73.59218037192655), ('589', 45.40904026208137), ('1214', 43.93166069967165), ('1234', 40.31442804695896), ('2100', 37.119615868599894), ('1580', 36.71238424100524), ('1952', 34.6703399448658), ('1923', 33.26737232175079), ('597', 32.09948028637209)]
uid=1832   rank_sort=[('1704', 19.703956498781395), ('318', 17.693596447083465), ('1393', 16.089473097695276), ('593', 13.294410020892597), ('296', 11.790446429509263), ('1094', 11.590296867809634), ('1682', 11.375438541281966), ('1719', 10.739380034495978), ('300', 9.408439310723839), ('337', 9.242582584624772)]
uid=1833   rank_sort=[('50', 42.719478258082184), ('2571', 28.672691605235613), ('1682', 25.75138116698257), ('2997', 22.146601974638497), ('1196', 20.180945059745547), ('1265', 18.891443324944014), ('1393', 16.947918364621202), ('2268', 16.03433319944482), ('1923', 14.85435522466604), ('2395', 12.347424414334219)]
uid=1830   rank_sort=[('2571', 34.61361001703022), ('1198', 26.71640548449556), ('1200', 25.02508949762024), ('1610', 18.734956651511816), ('1270', 15.421849040532432), ('2000', 14.812485537576132), ('380', 13.421733169286881), ('1214', 10.022854095181444), ('3256', 8.838231649659415), ('2985', 8.818699359664633)]
uid=1831   rank_sort=[('318', 33.92769134643067), ('1196', 21.586267697664937), ('589', 19.742662308041506), ('1580', 15.838250380062018), ('1089', 14.041975340152497), ('480', 12.733118078454188), ('2916', 11.89381220788522), ('1265', 10.641479887342395), ('1', 10.474723984992625), ('457', 10.34639577426767)]
uid=1836   rank_sort=[('1196', 55.912412237072544), ('1682', 53.495491741321025), ('2797', 51.653646985152946), ('1270', 50.421122309151635), ('260', 42.79913065562177), ('2268', 41.77999969266775), ('1247', 36.900075479510726), ('356', 31.96656755227189), ('903', 28.517902789964076), ('1663', 28.424346284424526)]
uid=3798   rank_sort=[('608', 19.34068240645631), ('593', 15.510302250123075), ('1089', 14.912229526033082), ('1240', 13.26312711434288), ('527', 11.557606272157923), ('589', 10.642516634536902), ('1200', 10.17816728365701), ('2858', 9.044797135348414), ('1704', 8.45545719245235), ('1198', 7.75105941939013)]
uid=1834   rank_sort=[('2571', 23.427796004833375), ('2762', 20.5239990868282), ('1196', 20.142657609386454), ('588', 18.201911489264162), ('1580', 16.23553634774084), ('1240', 15.54106815012076), ('1270', 15.488629143488142), ('260', 15.10408515721164), ('595', 13.57506752270505), ('1200', 13.316328646128822)]
uid=1835   rank_sort=[('1527', 47.960456973895205), ('2105', 45.58420486481171), ('223', 38.916498518025605), ('1777', 37.9005061981335), ('454', 35.86003835768459), ('480', 35.81042081780107), ('380', 33.91155863672971), ('750', 31.38169920340248), ('2289', 31.00190762720801), ('95', 30.276048562442817)]
uid=3795   rank_sort=[('608', 16.930449104186998), ('1196', 14.344998168944983), ('1270', 11.27826130358186), ('2396', 10.864264050683415), ('296', 9.855099071433626), ('2762', 9.503603445949173), ('1265', 9.014730392275878), ('1', 8.501917169026846), ('318', 8.313226379324945), ('593', 7.018355051916366)]
uid=3794   rank_sort=[('2959', 20.139590911470187), ('2997', 19.566681733672862), ('2571', 12.971432445347176), ('2396', 10.105748172076803), ('608', 9.272294287085852), ('2770', 9.012930513978786), ('1196', 7.636482323080145), ('589', 7.162546077155589), ('1580', 6.909410177692022), ('3578', 6.619206461566485)]
uid=1838   rank_sort=[('3578', 22.843266321363487), ('3481', 10.1364349645478), ('2918', 5.931150013190781), ('3354', 5.499778029652022), ('3409', 4.709423618973044), ('3793', 4.620434099407812), ('2762', 4.453368968546474), ('3948', 4.428936131655419), ('3897', 4.371676314844543), ('1307', 4.115174129532125)]
uid=3796   rank_sort=[('1079', 32.61512010092882), ('1294', 30.09198005687922), ('2352', 29.74100367373764), ('1265', 29.251493407252696), ('1240', 26.171883993610237), ('608', 24.62917638630358), ('2100', 23.86652283468479), ('594', 22.54638271428951), ('318', 21.743629752033627), ('500', 20.750779354711078)]
uid=3791   rank_sort=[('1704', 57.630553931609676), ('1682', 31.356247574020255), ('50', 30.47527917718149), ('2762', 26.63516441288351), ('1617', 26.203648074109932), ('2571', 22.354061880643883), ('2997', 22.30848676594028), ('1265', 18.085059142538675), ('589', 17.790692718086163), ('1580', 15.293091293363549)]
uid=3790   rank_sort=[('1200', 46.78136743630675), ('1270', 38.11077860771945), ('589', 37.44798590108988), ('1079', 25.79122485338329), ('3471', 24.842776370442355), ('2918', 22.271280903687526), ('1527', 21.28552524719941), ('2640', 19.018143246354157), ('1198', 17.86271899904057), ('1307', 17.747279138088395)]
uid=3793   rank_sort=[('1517', 38.311437592896695), ('231', 31.193203770260958), ('333', 27.148595242458327), ('1485', 24.17013460564318), ('597', 18.072072611167272), ('180', 17.861142962948513), ('356', 15.843991713451533), ('520', 15.197726138649443), ('1', 15.194736154576463), ('1500', 14.768733259052498)]
uid=3792   rank_sort=[('1079', 56.58022410329683), ('1307', 42.35099904186111), ('1213', 38.22344492515457), ('357', 35.92450441388858), ('2997', 31.540339975825546), ('1022', 26.69600309028096), ('1089', 26.022903029991568), ('923', 23.71691569236467), ('1962', 22.61833427316049), ('2953', 21.18783564621692)]
uid=4981   rank_sort=[('1394', 42.69042877864582), ('593', 42.525556314354894), ('1704', 41.63833665326111), ('50', 37.33346192706605), ('1393', 34.41246138352842), ('1252', 33.97887645524135), ('527', 31.288415300490232), ('2918', 31.271339961700846), ('1641', 29.968955448555075), ('440', 26.580957054330643)]
uid=4980   rank_sort=[('1240', 49.383497152527305), ('3448', 32.61683903568446), ('1079', 30.008933944725253), ('1247', 29.811022176213854), ('1393', 26.765109710089234), ('2762', 26.06079858016665), ('592', 24.818208795923233), ('1784', 23.756947568904057), ('2174', 22.099089526756895), ('1197', 21.8417780225181)]
uid=2156   rank_sort=[('2916', 46.66315677078228), ('1270', 43.59098132327155), ('1214', 36.91480140183203), ('2918', 33.938006578348975), ('2797', 30.26021965828964), ('1704', 29.573395212589006), ('594', 29.1228771899025), ('2858', 28.82266876365144), ('1375', 28.72422348926857), ('608', 26.83791440938197)]
uid=4982   rank_sort=[('260', 34.35526920332627), ('2571', 27.338074584001692), ('592', 24.184834922129458), ('2918', 19.862204650596627), ('2916', 17.427093625029205), ('589', 14.859683642381015), ('2640', 13.712384257956302), ('1214', 13.357002060901028), ('2406', 13.234307380790952), ('2174', 11.00686551045287)]
uid=4985   rank_sort=[('1196', 76.13135846125373), ('1552', 32.666512145967104), ('1917', 26.485620568829276), ('1831', 22.014248163817847), ('1610', 21.497141661556597), ('1270', 18.5186132310378), ('2353', 17.613936953880565), ('2194', 16.588311116916), ('2105', 16.436487846564862), ('3256', 15.274803238493492)]
uid=4984   rank_sort=[('296', 37.53363787491603), ('318', 35.79240597335245), ('300', 27.52338583757835), ('1213', 25.085493612478373), ('1682', 24.24209441071262), ('1617', 22.008338047308868), ('1958', 20.667415776436616), ('1084', 20.261272777233458), ('1307', 19.981650600981997), ('1952', 19.585704648778464)]
uid=2152   rank_sort=[('2571', 11.04997417000285), ('1196', 10.837926438851504), ('589', 10.58475384803883), ('1345', 8.899607390724052), ('260', 8.726639795898596), ('3510', 7.521426432168869), ('1240', 7.176619926647335), ('2762', 6.532271627592836), ('1982', 6.483346524496529), ('1321', 5.99747521707187)]
uid=2153   rank_sort=[('1240', 61.140383104349056), ('2916', 55.77511924022944), ('589', 49.865720873681575), ('1704', 43.78255687357298), ('50', 41.38675153262427), ('1213', 36.382478561882856), ('1036', 35.30384397520069), ('1200', 32.94733805908583), ('1784', 32.908209380081104), ('2640', 32.30443283823996)]
uid=4989   rank_sort=[('2762', 26.068449504210516), ('1265', 23.73287544313364), ('2571', 15.879683791870832), ('1682', 14.68301905153873), ('457', 13.239725062871521), ('1393', 12.709701158142527), ('357', 11.400199519117995), ('1923', 11.152963420484966), ('1784', 11.12436633311168), ('912', 10.80478149865678)]
uid=4988   rank_sort=[('318', 25.37479189616511), ('593', 19.95344670353918), ('527', 14.494134430256942), ('2858', 12.960344729457734), ('50', 12.605342616750644), ('1704', 12.600928940170013), ('1213', 12.164946918889413), ('1617', 11.080612470494847), ('1196', 8.433733415983063), ('2571', 7.470949041281656)]
uid=2158   rank_sort=[('1196', 58.41695221682691), ('2571', 37.157229839182506), ('1270', 33.114052806849124), ('1200', 24.571690294094605), ('1617', 24.18062863870885), ('1580', 20.16004970646911), ('1089', 19.41582054926109), ('1247', 18.35261311456987), ('1079', 18.23053481702792), ('2918', 18.048088651274075)]
uid=2159   rank_sort=[('1267', 11.616623554399414), ('922', 11.286691181394248), ('2186', 11.157646654769522), ('904', 10.296132925774586), ('3948', 9.474017222251279), ('930', 8.814264310015481), ('3952', 8.639093106062587), ('923', 8.61547578327157), ('1196', 8.160917730889492), ('3949', 7.632319543404442)]
uid=2408   rank_sort=[('608', 23.02846569524399), ('377', 19.630779177501225), ('296', 18.615524873993028), ('1370', 16.433003530674586), ('318', 16.3519528046919), ('832', 15.811830105163434), ('2858', 15.46374480126985), ('1625', 14.542234599534172), ('3249', 12.724763597518724), ('3578', 12.414777593617325)]
uid=2409   rank_sort=[('1307', 33.74087745952423), ('2406', 31.236649452999835), ('1036', 28.756118126029666), ('1079', 27.57618549574815), ('2174', 26.7262387417613), ('2571', 25.47120269232232), ('260', 22.606965026449924), ('1968', 19.676545036986422), ('2134', 18.593534470618387), ('2352', 17.53086561660157)]
uid=1955   rank_sort=[('2858', 22.707313900819802), ('2762', 22.056849334343685), ('2997', 19.08577350559853), ('2716', 15.093478472355008), ('2502', 14.610832570167428), ('2700', 14.02139023898016), ('1513', 13.689559662586294), ('2694', 13.52416481778901), ('2699', 11.503010315218217), ('1265', 10.749702969383804)]
uid=1954   rank_sort=[('1265', 33.89889565346735), ('1270', 26.736425393113116), ('527', 25.56915636564405), ('1394', 23.613896524263513), ('1682', 23.17508212825442), ('589', 22.767050166316725), ('1240', 22.182743154699793), ('1784', 22.023875724527528), ('1247', 21.932683871315895), ('1580', 21.59261035763652)]
uid=1957   rank_sort=[('2858', 23.5523517414525), ('1213', 23.46702058804926), ('1247', 17.442163350435244), ('1196', 13.177183374510745), ('2028', 12.124763513563467), ('1252', 11.867354642343166), ('1089', 11.70045092694534), ('260', 11.081087321781226), ('1265', 9.150626517089904), ('2571', 9.072800224102878)]
uid=1956   rank_sort=[('1580', 28.30668075162557), ('2571', 19.738728900474364), ('1196', 17.663460095013125), ('1265', 16.617660484146278), ('3578', 15.30957469739286), ('2081', 12.8761025239702), ('1022', 12.569652165982859), ('589', 12.0053089499859), ('1270', 11.317911253162523), ('3753', 10.260298463538017)]
uid=1951   rank_sort=[('597', 24.65674335477826), ('594', 20.59072725914232), ('608', 16.613259084254782), ('2997', 16.186537651283416), ('1580', 15.957044693428998), ('2080', 15.529441271739156), ('1923', 15.252059050987864), ('2424', 15.001737126487837), ('1029', 13.296670310996047), ('318', 13.287947896342569)]
uid=1950   rank_sort=[('1676', 25.003258610983405), ('1573', 20.43897261191642), ('3471', 19.97509829592066), ('3527', 18.73936519463203), ('253', 17.3631343180286), ('1265', 16.850398328319677), ('1022', 13.810301939114096), ('2081', 13.431913452151694), ('1291', 13.324139104150262), ('2640', 12.984722675779736)]
uid=1953   rank_sort=[('589', 19.88922482134782), ('1196', 16.826180601492673), ('2571', 14.104108568000179), ('1393', 9.574151084506061), ('1198', 8.861407240659855), ('597', 8.795687024377214), ('2028', 8.421157495326494), ('780', 8.354946816344373), ('608', 8.332067442451569), ('593', 8.294368078143668)]
uid=1952   rank_sort=[('608', 51.10894887452977), ('296', 47.713578161902994), ('1307', 38.626512889990025), ('1923', 30.23857931594428), ('39', 29.426879977257034), ('593', 28.90796453946074), ('589', 26.14961807182256), ('527', 24.38433370495865), ('1517', 24.29877666385429), ('2396', 22.575262887921813)]
uid=1959   rank_sort=[('608', 35.56508223600317), ('296', 25.6679877257569), ('2028', 22.544943000809564), ('2571', 17.856048373656662), ('1240', 17.63687411323239), ('1247', 17.06211777604956), ('1252', 16.96096765866812), ('1198', 15.052562859396355), ('1208', 14.312204257113317), ('1617', 13.872073828635095)]
uid=1958   rank_sort=[('1610', 42.109153934162556), ('1617', 36.160190514799204), ('2985', 26.536505099607623), ('2105', 24.657251032538188), ('1214', 23.93341120243696), ('1271', 22.33905493420772), ('1022', 22.136185588639076), ('1918', 20.784155436341422), ('1676', 20.472079389386376), ('594', 19.156331309855155)]
uid=3249   rank_sort=[('608', 35.555695320270985), ('296', 24.48441853899827), ('1270', 23.99841979759747), ('2571', 23.819944010645713), ('318', 23.37162948780588), ('1247', 20.182606113787948), ('593', 19.584069408004915), ('2997', 19.369451011042315), ('1240', 16.249870679052908), ('1097', 14.17425029949783)]
uid=3248   rank_sort=[('527', 19.655116042253706), ('1617', 19.49192718447254), ('2762', 18.73186371726184), ('1240', 18.32031045069349), ('1214', 18.014000230573824), ('1198', 16.63547085147086), ('2918', 14.565669305403347), ('1097', 13.8221171503079), ('2571', 13.760953568247306), ('2797', 11.774796879685258)]
uid=3243   rank_sort=[('1240', 60.24607190412269), ('608', 57.809850859658106), ('733', 54.76261728672622), ('1527', 45.950204072168404), ('1610', 33.602195060761986), ('1917', 31.92960694260728), ('1394', 28.69565392405107), ('587', 24.626704346859572), ('2353', 24.584200968717855), ('1097', 23.972783059181538)]
uid=3242   rank_sort=[('2916', 67.66031819330095), ('1580', 46.52532465945766), ('349', 32.309192127550816), ('2105', 29.251858347370806), ('736', 27.704371058576196), ('1573', 24.376316907958074), ('1373', 21.676105031848376), ('3635', 15.357167736587018), ('2990', 13.597078403877), ('2028', 12.766842722436335)]
uid=3241   rank_sort=[('1247', 11.116013628502422), ('2000', 9.20289414878975), ('3504', 8.162945282839447), ('1036', 7.5775184978922825), ('1240', 7.4653267815570885), ('1252', 7.320678493329233), ('296', 7.27981125852054), ('2858', 7.277342795873466), ('50', 7.111860826560405), ('1617', 6.863002358316239)]
uid=3240   rank_sort=[('1517', 45.25655813029548), ('2997', 34.07500192785767), ('318', 28.94812141893905), ('1784', 22.777574947410386), ('2396', 20.69249735393812), ('527', 16.22565425845066), ('539', 16.17498993057734), ('586', 16.054555830288862), ('2028', 16.0085390387908), ('500', 14.989109455086414)]
uid=3247   rank_sort=[('260', 23.818507121212214), ('1240', 18.773640186671674), ('1270', 14.811212367635372), ('2571', 14.803019145798489), ('1036', 12.597664897951045), ('2640', 11.225918948284816), ('2000', 9.783201612249394), ('1200', 9.08024401532561), ('1580', 7.327557707686164), ('1610', 6.711936111210769)]
uid=3246   rank_sort=[('608', 55.53172338368377), ('377', 47.70519708931744), ('2268', 43.49756008710822), ('1393', 41.32139230175715), ('1370', 37.161100711081346), ('2571', 32.60102635131666), ('300', 31.902488485326067), ('2916', 29.285977740014594), ('1552', 26.85473392455739), ('165', 26.0631802243948)]
uid=3245   rank_sort=[('2858', 11.544074142295408), ('3793', 11.132796369388139), ('3897', 10.820186999775325), ('3948', 10.609019086835653), ('3160', 9.768529449079889), ('3409', 8.749072829912574), ('608', 8.32000355220621), ('589', 8.235257530995021), ('2959', 7.166201996722925), ('2028', 7.116918519920744)]
uid=1990   rank_sort=[('608', 23.953865893273377), ('2858', 14.264482947400214), ('527', 12.993178007913123), ('50', 12.828255844395782), ('1213', 12.23854514007215), ('2028', 11.759894678283423), ('2762', 9.668669388257197), ('1617', 9.357939391044958), ('1263', 8.834900699643313), ('1247', 7.886793265011928)]
uid=4925   rank_sort=[('1079', 21.28762881102765), ('1307', 20.87368332177188), ('898', 18.034897728243703), ('947', 15.629743311465798), ('2918', 13.753920298038377), ('1136', 12.730337662723404), ('1294', 11.782060475334585), ('2300', 10.388452434647942), ('608', 10.200627388176672), ('356', 9.989339865915301)]
uid=1993   rank_sort=[('1270', 16.47072702016627), ('1265', 13.909010275005361), ('2571', 12.578072526102172), ('260', 12.24291027440852), ('2599', 11.150859959753166), ('2858', 10.823053351867149), ('2918', 10.281787702355276), ('1210', 9.478567538663059), ('2997', 9.39395973054793), ('1240', 9.289255880673965)]
uid=1483   rank_sort=[('1200', 51.35904540725696), ('608', 49.37777389496045), ('1214', 32.790033313132), ('377', 27.739852107691814), ('1552', 23.333148052418117), ('1704', 22.184785679876715), ('1252', 21.31628000397892), ('165', 21.088086334150205), ('1213', 20.739803020583356), ('2028', 20.626394724890254)]
uid=1482   rank_sort=[('2858', 34.993343521021934), ('2706', 20.958751085459475), ('608', 19.859090350024037), ('296', 19.47780921025987), ('2599', 19.06861123358383), ('223', 15.90294940242457), ('2571', 14.913755710664818), ('318', 10.676797627791938), ('593', 10.267020980396474), ('2605', 9.216853914806896)]
uid=1481   rank_sort=[('1196', 39.13456207296816), ('2571', 38.59200808550521), ('589', 25.435076816090632), ('50', 23.957433231791732), ('260', 23.710120881900377), ('1265', 23.11037979606511), ('364', 22.3390398160033), ('1210', 21.18872068561159), ('2396', 18.597098228865878), ('2916', 17.01100371868235)]
uid=1480   rank_sort=[('3578', 18.70795352261327), ('3317', 16.172131392607753), ('589', 11.38018227631607), ('2858', 10.226799987628993), ('1270', 8.966818760528668), ('3623', 7.58188535988893), ('1210', 7.391009225248526), ('1198', 7.2400701491763835), ('1240', 7.090973630228492), ('2997', 6.970098933076092)]
uid=1487   rank_sort=[('900', 11.835368575933757), ('914', 9.995222506352707), ('3753', 9.307284246576438), ('3555', 9.292773487717664), ('3897', 9.224068411564428), ('1947', 8.300675937424371), ('3863', 7.992961094121037), ('1196', 7.497898854194328), ('3317', 7.177946789986381), ('3911', 6.073991119068865)]
uid=5499   rank_sort=[('593', 39.14102153038162), ('318', 34.5922104977641), ('589', 31.843687257965605), ('1610', 26.4687678022929), ('2268', 24.27680950327778), ('3255', 23.590664690050446), ('1393', 23.00664359458454), ('480', 21.637609293666788), ('1089', 20.786679668128322), ('356', 20.73466917793013)]
uid=1485   rank_sort=[('296', 18.928012984549504), ('318', 16.081920491945095), ('50', 13.944707570193431), ('1394', 12.40226251129909), ('2797', 12.384573026666368), ('527', 10.374765440311684), ('2174', 10.354941514247876), ('2791', 10.309897218823085), ('2028', 9.134561366653596), ('1968', 8.98679400717123)]
uid=1484   rank_sort=[('318', 64.13730495877964), ('2858', 52.09322468651065), ('1089', 45.045019143132464), ('260', 40.24972499275152), ('1784', 33.68502213419095), ('39', 33.62967315517052), ('1200', 27.851004234699055), ('2706', 25.134582408833264), ('1610', 24.917809314276578), ('1393', 23.74302400211979)]
uid=3306   rank_sort=[('2571', 25.281536550508548), ('912', 19.574749429942255), ('1247', 17.339419099428845), ('1208', 17.327839289265153), ('1240', 16.55649233504241), ('589', 15.928658618919936), ('1210', 15.707498653127105), ('527', 15.366311718974833), ('296', 13.996229863152358), ('318', 13.75809183304487)]
uid=3307   rank_sort=[('2571', 10.663046424575928), ('2762', 8.56921277061479), ('589', 8.310422149726609), ('377', 8.190488583330417), ('454', 7.513425528888041), ('608', 6.918818535266457), ('593', 6.8365750787412445), ('2858', 6.709098689839588), ('1196', 6.324099587259127), ('780', 6.030250154138566)]
uid=1489   rank_sort=[('1394', 37.727974554659234), ('2080', 30.40443598154438), ('592', 24.30240750777827), ('1580', 23.68479269390715), ('2087', 23.25208056175726), ('1376', 21.141186203032927), ('2078', 19.647546813501734), ('750', 18.495448738654577), ('527', 18.397709862842852), ('930', 17.97214399191404)]
uid=1488   rank_sort=[('1240', 22.324408620250853), ('1210', 13.77790123644797), ('1214', 10.347374977739369), ('1200', 9.908303939897774), ('589', 8.913375418363511), ('1036', 8.733161354637112), ('2916', 8.066863225203186), ('1213', 7.751367806277573), ('527', 7.728479797596688), ('1387', 7.607313628371159)]
uid=3302   rank_sort=[('1196', 28.452535329512916), ('2683', 24.74431543727631), ('2028', 23.511848141547844), ('2916', 21.33162357639337), ('2997', 20.071722091520776), ('1240', 20.037041312708514), ('1210', 18.996598716438168), ('260', 17.890743284924437), ('2395', 13.118704942797264), ('1270', 12.959260273536543)]
uid=3303   rank_sort=[('1294', 12.844029595554591), ('1136', 12.429754192632373), ('1196', 11.77090893899553), ('260', 11.72894637768778), ('1234', 11.413019955984069), ('2716', 11.31504551852211), ('1210', 8.38528226385164), ('2918', 8.112671093851016), ('1394', 8.067903695439602), ('3363', 7.825677885066618)]
